23.000000,2.988397
24.000000,2.932761
25.000000,2.831303
26.000000,2.770920
27.000000,2.792268
28.000000,2.816499
29.000000,2.877986
30.000000,2.951134
31.000000,2.891365
32.000000,2.891989
33.000000,2.885942
34.000000,2.849191
35.000000,2.709773
36.000000,2.310071
37.000000,2.094505
38.000000,2.080351
39.000000,2.080216
40.000000,2.022298
41.000000,2.026371
42.000000,1.705465
43.000000,1.700991
44.000000,1.692726
45.000000,1.710500
46.000000,1.695723
47.000000,1.711784
48.000000,1.803763
49.000000,1.854123
50.000000,1.898040
51.000000,1.848552
52.000000,1.857178
53.000000,1.849385
54.000000,1.857289
55.000000,1.893807
56.000000,1.896580
57.000000,1.951903
58.000000,1.969214
59.000000,1.972259
60.000000,1.864777
61.000000,1.817873
62.000000,1.853185
63.000000,1.851058
64.000000,1.989242
65.000000,2.041499
66.000000,2.056657
67.000000,2.144468
68.000000,2.118965
69.000000,2.241786
70.000000,2.292211
71.000000,2.508774
72.000000,2.894051
250.000000,2.839183
251.000000,2.605043
252.000000,2.324146
253.000000,2.291555
254.000000,1.992301
255.000000,1.999619
256.000000,2.030342
257.000000,2.082511
258.000000,2.060424
259.000000,2.065579
260.000000,2.086157
261.000000,2.022676
262.000000,1.937974
263.000000,1.943888
264.000000,1.937377
265.000000,1.938094
266.000000,1.753756
267.000000,1.798800
268.000000,1.795426
269.000000,1.782879
270.000000,1.746217
271.000000,1.416855
272.000000,1.427852
273.000000,1.439631
274.000000,1.465091
275.000000,1.482961
276.000000,1.572145
277.000000,1.635296
278.000000,1.673986
279.000000,1.657805
280.000000,1.475827
281.000000,1.507617
282.000000,1.518573
283.000000,1.598548
284.000000,1.687143
285.000000,1.739739
286.000000,1.803728
287.000000,1.810022
288.000000,1.822667
289.000000,1.798895
290.000000,1.702205
291.000000,1.717770
292.000000,1.704686
293.000000,1.736103
294.000000,1.750881
295.000000,1.775234
296.000000,1.797006
297.000000,1.808494
298.000000,1.846813
299.000000,1.959932
300.000000,2.112485
301.000000,2.333611
302.000000,2.712536
479.000000,2.934095
480.000000,2.734095
481.000000,2.699227
482.000000,2.698295
483.000000,2.601923
484.000000,2.240504
485.000000,2.248949
486.000000,2.256531
487.000000,2.220653
488.000000,2.006965
489.000000,2.010040
490.000000,1.859977
491.000000,1.854429
492.000000,1.827549
493.000000,1.819062
494.000000,1.803968
495.000000,1.791827
496.000000,1.774816
497.000000,1.761231
498.000000,1.754892
499.000000,1.755312
500.000000,1.766285
501.000000,1.797377
502.000000,1.788610
503.000000,1.792202
504.000000,1.751695
505.000000,1.745059
506.000000,1.740726
507.000000,1.766609
508.000000,1.753829
509.000000,1.743144
510.000000,1.775113
511.000000,1.776158
512.000000,1.759482
513.000000,1.754748
514.000000,1.742856
515.000000,1.721041
516.000000,1.667016
517.000000,1.696019
518.000000,1.695596
519.000000,1.697435
520.000000,1.694435
521.000000,1.642285
522.000000,1.647513
523.000000,1.586499
524.000000,1.568650
525.000000,1.483914
526.000000,1.480947
527.000000,1.502970
