290 2
180.5,-0.405
180.5,-0.395
180.51,-0.385
180.51,-0.37
180.51,-0.36
180.51,-0.365
180.52,-0.36
180.52,-0.355
180.52,-0.325
180.53,-0.305
180.53,-0.3
180.53,-0.3
180.53,-0.285
180.54,-0.285
180.54,-0.265
180.54,-0.25
180.54,-0.255
180.55,-0.255
180.55,-0.25
180.55,-0.255
180.56,-0.24
180.56,-0.235
180.56,-0.25
180.56,-0.245
180.57,-0.26
180.57,-0.245
180.57,-0.25
180.57,-0.235
180.58,-0.235
180.58,-0.235
180.58,-0.255
180.59,-0.27
180.59,-0.245
180.59,-0.235
180.59,-0.235
180.6,-0.25
180.6,-0.26
180.6,-0.25
180.61,-0.25
180.61,-0.24
180.61,-0.245
180.61,-0.25
180.62,-0.25
180.62,-0.255
180.62,-0.25
180.62,-0.245
180.63,-0.245
180.63,-0.26
180.63,-0.27
180.64,-0.27
180.64,-0.265
180.64,-0.255
180.64,-0.25
180.65,-0.265
180.65,-0.285
180.65,-0.275
180.66,-0.275
180.66,-0.26
180.66,-0.27
180.66,-0.275
180.67,-0.295
180.67,-0.285
180.67,-0.285
180.68,-0.28
180.68,-0.265
180.68,-0.275
180.68,-0.295
180.69,-0.28
180.69,-0.28
180.69,-0.265
180.69,-0.275
180.7,-0.275
180.7,-0.29
180.7,-0.295
180.71,-0.29
180.71,-0.29
180.71,-0.285
180.71,-0.29
180.72,-0.305
180.72,-0.3
180.72,-0.285
180.72,-0.275
180.73,-0.29
180.73,-0.29
180.73,-0.295
180.74,-0.295
180.74,-0.29
180.74,-0.27
180.74,-0.27
180.75,-0.29
180.75,-0.295
180.75,-0.29
180.76,-0.285
180.76,-0.285
180.76,-0.29
180.76,-0.285
180.77,-0.29
180.77,-0.29
180.77,-0.275
180.78,-0.28
180.78,-0.275
180.78,-0.285
180.78,-0.29
180.79,-0.285
180.79,-0.28
180.79,-0.265
180.79,-0.28
180.8,-0.28
180.8,-0.28
180.8,-0.285
180.81,-0.285
180.81,-0.285
180.81,-0.27
180.81,-0.285
180.82,-0.29
180.82,-0.28
180.82,-0.275
180.82,-0.255
180.83,-0.235
180.83,-0.23
180.83,-0.235
180.84,-0.24
180.84,-0.205
180.84,-0.205
180.84,-0.2
180.85,-0.2
180.85,-0.2
180.85,-0.19
180.86,-0.175
180.86,-0.16
180.86,-0.165
180.86,-0.165
180.87,-0.185
180.87,-0.18
180.87,-0.175
180.88,-0.18
180.88,-0.19
180.88,-0.2
180.88,-0.21
180.89,-0.2
180.89,-0.2
180.89,-0.2
180.89,-0.19
180.9,-0.175
180.9,-0.165
180.9,-0.175
180.91,-0.195
180.91,-0.205
180.91,-0.235
180.91,-0.255
180.92,-0.285
180.92,-0.295
180.92,-0.275
180.93,-0.27
180.93,-0.285
180.93,-0.285
180.93,-0.295
180.94,-0.29
180.94,-0.285
180.94,-0.27
180.94,-0.27
180.95,-0.295
180.95,-0.29
180.95,-0.295
180.96,-0.295
180.96,-0.29
180.96,-0.285
180.96,-0.295
180.97,-0.305
180.97,-0.305
180.97,-0.305
180.97,-0.305
180.98,-0.305
180.98,-0.315
180.98,-0.32
180.99,-0.325
180.99,-0.32
180.99,-0.305
180.99,-0.31
181,-0.33
181,-0.35
181,-0.385
181.01,-0.41
181.01,-0.435
181.01,-0.455
181.01,-0.5
181.02,-0.51
181.02,-0.455
181.02,-0.315
181.03,-0.16
181.03,0.02
181.03,0.245
181.03,0.51
181.04,0.765
181.04,0.91
181.04,0.895
181.04,0.66
181.05,0.275
181.05,-0.135
181.05,-0.385
181.06,-0.445
181.06,-0.395
181.06,-0.34
181.06,-0.325
181.07,-0.35
181.07,-0.34
181.07,-0.34
181.07,-0.315
181.08,-0.315
181.08,-0.32
181.08,-0.34
181.09,-0.33
181.09,-0.32
181.09,-0.32
181.09,-0.32
181.1,-0.335
181.1,-0.335
181.1,-0.34
181.11,-0.33
181.11,-0.33
181.11,-0.335
181.11,-0.335
181.12,-0.34
181.12,-0.34
181.12,-0.34
181.12,-0.345
181.13,-0.34
181.13,-0.345
181.13,-0.34
181.14,-0.335
181.14,-0.34
181.14,-0.33
181.14,-0.335
181.15,-0.345
181.15,-0.35
181.15,-0.35
181.16,-0.33
181.16,-0.325
181.16,-0.33
181.16,-0.345
181.17,-0.33
181.17,-0.335
181.17,-0.33
181.18,-0.325
181.18,-0.315
181.18,-0.325
181.18,-0.33
181.19,-0.335
181.19,-0.335
181.19,-0.32
181.19,-0.32
181.2,-0.33
181.2,-0.345
181.2,-0.345
181.21,-0.33
181.21,-0.325
181.21,-0.33
181.21,-0.335
181.22,-0.345
181.22,-0.34
181.22,-0.33
181.22,-0.32
181.23,-0.32
181.23,-0.33
181.23,-0.34
181.24,-0.335
181.24,-0.335
181.24,-0.32
181.24,-0.32
181.25,-0.33
181.25,-0.34
181.25,-0.345
181.26,-0.335
181.26,-0.33
181.26,-0.34
181.26,-0.35
181.27,-0.355
181.27,-0.355
181.27,-0.355
181.28,-0.35
181.28,-0.345
181.28,-0.35
181.28,-0.36
181.29,-0.36
181.29,-0.35
181.29,-0.345
181.29,-0.345
181.3,-0.355
181.3,-0.365
181.3,-0.345
