360 2
6.567000,4.795000
6.569000,4.800000
6.572000,4.795000
6.575000,4.780000
6.578000,4.780000
6.581000,4.785000
6.583000,4.790000
6.586000,4.790000
6.589000,4.805000
6.592000,4.790000
6.594000,4.790000
6.597000,4.795000
6.600000,4.800000
6.603000,4.800000
6.606000,4.790000
6.608000,4.785000
6.611000,4.800000
6.614000,4.795000
6.617000,4.820000
6.619000,4.810000
6.622000,4.805000
6.625000,4.795000
6.628000,4.800000
6.631000,4.810000
6.633000,4.815000
6.636000,4.820000
6.639000,4.810000
6.642000,4.805000
6.644000,4.815000
6.647000,4.820000
6.650000,4.830000
6.653000,4.840000
6.656000,4.820000
6.658000,4.805000
6.661000,4.805000
6.664000,4.815000
6.667000,4.830000
6.669000,4.815000
6.672000,4.815000
6.675000,4.805000
6.678000,4.805000
6.681000,4.810000
6.683000,4.830000
6.686000,4.825000
6.689000,4.810000
6.692000,4.805000
6.694000,4.815000
6.697000,4.825000
6.700000,4.820000
6.703000,4.815000
6.706000,4.830000
6.708000,4.805000
6.711000,4.800000
6.714000,4.820000
6.717000,4.875000
6.719000,4.900000
6.722000,4.910000
6.725000,4.900000
6.728000,4.900000
6.731000,4.910000
6.733000,4.930000
6.736000,4.920000
6.739000,4.950000
6.742000,4.955000
6.744000,4.990000
6.747000,5.000000
6.750000,5.010000
6.753000,5.035000
6.756000,5.025000
6.758000,5.025000
6.761000,5.020000
6.764000,5.025000
6.767000,5.035000
6.769000,5.045000
6.772000,5.050000
6.775000,5.060000
6.778000,5.060000
6.781000,5.075000
6.783000,5.050000
6.786000,5.015000
6.789000,4.960000
6.792000,4.920000
6.794000,4.905000
6.797000,4.870000
6.800000,4.840000
6.803000,4.800000
6.806000,4.785000
6.808000,4.770000
6.811000,4.775000
6.814000,4.790000
6.817000,4.780000
6.819000,4.780000
6.822000,4.760000
6.825000,4.760000
6.828000,4.740000
6.831000,4.760000
6.833000,4.800000
6.836000,4.820000
6.839000,4.805000
6.842000,4.790000
6.844000,4.775000
6.847000,4.770000
6.850000,4.790000
6.853000,4.780000
6.856000,4.760000
6.858000,4.770000
6.861000,4.770000
6.864000,4.775000
6.867000,4.775000
6.869000,4.770000
6.872000,4.760000
6.875000,4.755000
6.878000,4.765000
6.881000,4.780000
6.883000,4.785000
6.886000,4.780000
6.889000,4.780000
6.892000,4.785000
6.894000,4.770000
6.897000,4.770000
6.900000,4.765000
6.903000,4.770000
6.906000,4.770000
6.908000,4.745000
6.911000,4.730000
6.914000,4.745000
6.917000,4.740000
6.919000,4.720000
6.922000,4.700000
6.925000,4.695000
6.928000,4.705000
6.931000,4.705000
6.933000,4.730000
6.936000,4.735000
6.939000,4.685000
6.942000,4.590000
6.944000,4.535000
6.947000,4.510000
6.950000,4.535000
6.953000,4.545000
6.956000,4.515000
6.958000,4.485000
6.961000,4.455000
6.964000,4.420000
6.967000,4.395000
6.969000,4.360000
6.972000,4.330000
6.975000,4.325000
6.978000,4.320000
6.981000,4.270000
6.983000,4.210000
6.986000,4.165000
6.989000,4.155000
6.992000,4.145000
6.994000,4.170000
6.997000,4.210000
7.000000,4.250000
7.003000,4.280000
7.006000,4.310000
7.008000,4.345000
7.011000,4.425000
7.014000,4.505000
7.017000,4.565000
7.019000,4.610000
7.022000,4.635000
7.025000,4.680000
7.028000,4.760000
7.031000,4.785000
7.033000,4.805000
7.036000,4.825000
7.039000,4.835000
7.042000,4.835000
7.044000,4.835000
7.047000,4.845000
7.050000,4.855000
7.053000,4.875000
7.056000,4.865000
7.058000,4.860000
7.061000,4.860000
7.064000,4.880000
7.067000,4.895000
7.069000,4.875000
7.072000,4.870000
7.075000,4.850000
7.078000,4.850000
7.081000,4.870000
7.083000,4.880000
7.086000,4.900000
7.089000,4.875000
7.092000,4.870000
7.094000,4.880000
7.097000,4.890000
7.100000,4.900000
7.103000,4.900000
7.106000,4.900000
7.108000,4.885000
7.111000,4.905000
7.114000,4.905000
7.117000,4.905000
7.119000,4.920000
7.122000,4.905000
7.125000,4.900000
7.128000,4.905000
7.131000,4.895000
7.133000,4.905000
7.136000,4.905000
7.139000,4.900000
7.142000,4.890000
7.144000,4.910000
7.147000,4.925000
7.150000,4.920000
7.153000,4.920000
7.156000,4.935000
7.158000,4.940000
7.161000,4.950000
7.164000,4.940000
7.167000,4.930000
7.169000,4.935000
7.172000,4.945000
7.175000,4.925000
7.178000,4.950000
7.181000,4.955000
7.183000,4.980000
7.186000,4.990000
7.189000,4.990000
7.192000,4.990000
7.194000,4.985000
7.197000,4.990000
7.200000,4.985000
7.203000,4.995000
7.206000,5.000000
7.208000,5.005000
7.211000,5.005000
7.214000,4.990000
7.217000,5.005000
7.219000,5.005000
7.222000,5.010000
7.225000,5.005000
7.228000,5.035000
7.231000,5.050000
7.233000,5.040000
7.236000,5.040000
7.239000,5.015000
7.242000,5.005000
7.244000,5.005000
7.247000,5.005000
7.250000,5.000000
7.253000,5.000000
7.256000,5.000000
7.258000,4.995000
7.261000,4.990000
7.264000,4.990000
7.267000,4.985000
7.269000,4.980000
7.272000,4.965000
7.275000,4.965000
7.278000,4.975000
7.281000,4.975000
7.283000,4.965000
7.286000,4.930000
7.289000,4.915000
7.292000,4.900000
7.294000,4.910000
7.297000,4.905000
7.300000,4.890000
7.303000,4.880000
7.306000,4.875000
7.308000,4.880000
7.311000,4.870000
7.314000,4.865000
7.317000,4.890000
7.319000,4.885000
7.322000,4.870000
7.325000,4.840000
7.328000,4.850000
7.331000,4.855000
7.333000,4.855000
7.336000,4.835000
7.339000,4.845000
7.342000,4.840000
7.344000,4.865000
7.347000,4.860000
7.350000,4.850000
7.353000,4.845000
7.356000,4.830000
7.358000,4.830000
7.361000,4.815000
7.364000,4.805000
7.367000,4.815000
7.369000,4.820000
7.372000,4.820000
7.375000,4.820000
7.378000,4.820000
7.381000,4.840000
7.383000,4.840000
7.386000,4.840000
7.389000,4.820000
7.392000,4.810000
7.394000,4.815000
7.397000,4.820000
7.400000,4.830000
7.403000,4.810000
7.406000,4.775000
7.408000,4.765000
7.411000,4.785000
